"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","block_id","shape_id","jp_trip_desc","jp_trip_desc_symbol","jp_office_id","wheelchair_accessible"
"4_524_20231101","5_1_20231101","4_1_5240811_2_1268_20231101","06 名張駅前",,"1",,,,,"5",
"4_524_20231101","5_1_20231101","4_1_5240811_2_1304_20231101","06 名張駅前",,"1",,,,,"5",
"4_524_20231101","5_1_20231101","4_1_5240811_2_1306_20231101","06 名張駅前",,"1",,,,,"5",
"4_524_20231101","5_1_20231101","4_1_5240811_2_1307_20231101","06 名張駅前",,"1",,,,,"5",
"4_524_20231101","5_1_20231101","4_1_5240811_2_1269_20231101","06 名張駅前",,"1",,,,,"5",
"4_524_20231101","5_1_20231101","4_1_5240811_2_1275_20231101","06 名張駅前",,"1",,,,,"5",
"4_524_20231101","5_2_20231101","4_2_5240811_2_2231_20231101","06 名張駅前",,"1",,,,,"5",
"4_524_20231101","5_2_20231101","4_2_5240811_2_2232_20231101","06 名張駅前",,"1",,,,,"5",
"4_524_20231101","5_2_20231101","4_2_5240811_2_2543_20231101","06 名張駅前",,"1",,,,,"5",
"4_524_20231101","5_2_20231101","4_2_5240811_2_2251_20231101","06 名張駅前",,"1",,,,,"5",
"4_524_20231101","5_2_20231101","4_2_5240811_2_2549_20231101","06 名張駅前",,"1",,,,,"5",
"4_524_20231101","5_2_20231101","4_2_5240811_2_2229_20231101","06 名張駅前",,"1",,,,,"5",
"4_524_20231101","5_2_20231101","4_2_5240811_2_2230_20231101","06 名張駅前",,"1",,,,,"5",
"4_524_20231101","5_3_20231101","4_3_5240811_2_3208_20231101","06 名張駅前",,"1",,,,,"5",
"4_524_20231101","5_3_20231101","4_3_5240811_2_3209_20231101","06 名張駅前",,"1",,,,,"5",
"4_524_20231101","5_3_20231101","4_3_5240811_2_3491_20231101","06 名張駅前",,"1",,,,,"5",
"4_524_20231101","5_3_20231101","4_3_5240811_2_3228_20231101","06 名張駅前",,"1",,,,,"5",
"4_524_20231101","5_3_20231101","4_3_5240811_2_3494_20231101","06 名張駅前",,"1",,,,,"5",
"4_524_20231101","5_3_20231101","4_3_5240811_2_32_20231101","06 名張駅前",,"1",,,,,"5",
"4_524_20231101","5_3_20231101","4_3_5240811_2_3207_20231101","06 名張駅前",,"1",,,,,"5",
"4_524_20231101","5_1_20231101","4_1_5240912_1_1277_20231101","06 名張駅前",,"0",,,,,"5",
"4_524_20231101","5_1_20231101","4_1_5240912_1_1278_20231101","06 名張駅前",,"0",,,,,"5",
"4_524_20231101","5_1_20231101","4_1_5240912_1_1279_20231101","06 名張駅前",,"0",,,,,"5",
"4_524_20231101","5_1_20231101","4_1_5240912_1_1270_20231101","06 名張駅前",,"0",,,,,"5",
"4_524_20231101","5_1_20231101","4_1_5240912_1_1309_20231101","06 名張駅前",,"0",,,,,"5",
"4_524_20231101","5_1_20231101","4_1_5240912_1_1280_20231101","06 名張駅前",,"0",,,,,"5",
"4_524_20231101","5_1_20231101","4_1_5240912_1_1282_20231101","06 名張駅前",,"0",,,,,"5",
"4_524_20231101","5_1_20231101","4_1_5240912_1_1281_20231101","06 名張駅前",,"0",,,,,"5",
"4_524_20231101","5_1_20231101","4_1_5240912_1_1283_20231101","06 名張駅前",,"0",,,,,"5",
"4_524_20231101","5_1_20231101","4_1_5240912_1_1287_20231101","06 名張駅前",,"0",,,,,"5",
"4_524_20231101","5_1_20231101","4_1_5240912_1_1289_20231101","06 名張駅前",,"0",,,,,"5",
"4_524_20231101","5_2_20231101","4_2_5240912_1_2223_20231101","06 名張駅前",,"0",,,,,"5",
"4_524_20231101","5_3_20231101","4_3_5240912_1_3200_20231101","06 名張駅前",,"0",,,,,"5",
"4_524_20231101","5_1_20231101","4_1_5241012_1_1271_20231101","06 梅が丘",,"0",,,,,"5",
"4_524_20231101","5_1_20231101","4_1_5241012_1_1285_20231101","06 梅が丘",,"0",,,,,"5",
"4_524_20231101","5_1_20231101","4_1_5241012_1_1273_20231101","06 梅が丘",,"0",,,,,"5",
"4_524_20231101","5_1_20231101","4_1_5241012_1_1290_20231101","06 梅が丘",,"0",,,,,"5",
"4_524_20231101","5_2_20231101","4_2_5241012_1_2240_20231101","06 梅が丘",,"0",,,,,"5",
"4_524_20231101","5_2_20231101","4_2_5241012_1_2243_20231101","06 梅が丘",,"0",,,,,"5",
"4_524_20231101","5_3_20231101","4_3_5241012_1_3217_20231101","06 梅が丘",,"0",,,,,"5",
"4_524_20231101","5_3_20231101","4_3_5241012_1_3220_20231101","06 梅が丘",,"0",,,,,"5",
"4_524_20231101","5_1_20231101","4_1_5241111_2_1293_20231101","06 名張駅前",,"1",,,,,"5",
"4_524_20231101","5_1_20231101","4_1_5241111_2_1295_20231101","06 名張駅前",,"1",,,,,"5",
"4_524_20231101","5_1_20231101","4_1_5241111_2_1296_20231101","06 名張駅前",,"1",,,,,"5",
"4_524_20231101","5_1_20231101","4_1_5241111_2_1301_20231101","06 名張駅前",,"1",,,,,"5",
"4_524_20231101","5_1_20231101","4_1_5241111_2_1297_20231101","06 名張駅前",,"1",,,,,"5",
"4_524_20231101","5_1_20231101","4_1_5241111_2_1303_20231101","06 名張駅前",,"1",,,,,"5",
"4_524_20231101","5_1_20231101","4_1_5241111_2_1316_20231101","06 名張駅前",,"1",,,,,"5",
"4_524_20231101","5_1_20231101","4_1_5241111_2_1299_20231101","06 名張駅前",,"1",,,,,"5",
"4_524_20231101","5_2_20231101","4_2_5241111_2_2245_20231101","06 名張駅前",,"1",,,,,"5",
"4_524_20231101","5_2_20231101","4_2_5241111_2_2247_20231101","06 名張駅前",,"1",,,,,"5",
"4_524_20231101","5_2_20231101","4_2_5241111_2_2221_20231101","06 名張駅前",,"1",,,,,"5",
"4_524_20231101","5_2_20231101","4_2_5241111_2_2222_20231101","06 名張駅前",,"1",,,,,"5",
"4_524_20231101","5_3_20231101","4_3_5241111_2_3222_20231101","06 名張駅前",,"1",,,,,"5",
"4_524_20231101","5_3_20231101","4_3_5241111_2_3224_20231101","06 名張駅前",,"1",,,,,"5",
"4_524_20231101","5_3_20231101","4_3_5241111_2_3198_20231101","06 名張駅前",,"1",,,,,"5",
"4_524_20231101","5_3_20231101","4_3_5241111_2_3231_20231101","06 名張駅前",,"1",,,,,"5",
"4_524_20231101","5_1_20231101","4_1_5241511_2_1305_20231101","06 名張駅前",,"1",,,,,"5",
"4_524_20231101","5_1_20231101","4_1_5241511_2_1317_20231101","06 名張駅前",,"1",,,,,"5",
"4_524_20231101","5_1_20231101","4_1_5241511_2_1308_20231101","06 名張駅前",,"1",,,,,"5",
"4_524_20231101","5_2_20231101","4_2_5241511_2_2249_20231101","06 名張駅前",,"1",,,,,"5",
"4_524_20231101","5_3_20231101","4_3_5241511_2_3226_20231101","06 名張駅前",,"1",,,,,"5",
"4_524_20231101","5_1_20231101","4_1_5241612_1_1312_20231101","06 MEGAドンキUNY名張店",,"0",,,,,"5",
"4_524_20231101","5_1_20231101","4_1_5241612_1_1265_20231101","06 MEGAドンキUNY名張店",,"0",,,,,"5",
"4_524_20231101","5_1_20231101","4_1_5241612_1_1313_20231101","06 MEGAドンキUNY名張店",,"0",,,,,"5",
"4_524_20231101","5_1_20231101","4_1_5241612_1_1314_20231101","06 MEGAドンキUNY名張店",,"0",,,,,"5",
"4_524_20231101","5_2_20231101","4_2_5241612_1_2255_20231101","06 MEGAドンキUNY名張店",,"0",,,,,"5",
"4_524_20231101","5_3_20231101","4_3_5241612_1_3232_20231101","06 MEGAドンキUNY名張店",,"0",,,,,"5",
"4_525_20231101","5_1_20231101","4_1_5250311_2_1320_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_1_20231101","4_1_5250311_2_11161_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_1_20231101","4_1_5250311_2_1323_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_1_20231101","4_1_5250311_2_1345_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_1_20231101","4_1_5250311_2_1347_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_1_20231101","4_1_5250311_2_1693_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_1_20231101","4_1_5250311_2_1326_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_1_20231101","4_1_5250311_2_1327_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_1_20231101","4_1_5250311_2_1328_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_1_20231101","4_1_5250311_2_11053_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_1_20231101","4_1_5250311_2_1356_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_1_20231101","4_1_5250311_2_1357_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_1_20231101","4_1_5250311_2_1331_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_1_20231101","4_1_5250311_2_1332_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_1_20231101","4_1_5250311_2_1358_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_1_20231101","4_1_5250311_2_1359_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_1_20231101","4_1_5250311_2_11054_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_1_20231101","4_1_5250311_2_1360_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_1_20231101","4_1_5250311_2_1694_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_1_20231101","4_1_5250311_2_1335_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_1_20231101","4_1_5250311_2_11055_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_1_20231101","4_1_5250311_2_1361_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_1_20231101","4_1_5250311_2_1362_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_1_20231101","4_1_5250311_2_1337_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_1_20231101","4_1_5250311_2_1338_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_1_20231101","4_1_5250311_2_1339_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_2_20231101","4_2_5250311_2_2475_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_2_20231101","4_2_5250311_2_2264_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_2_20231101","4_2_5250311_2_2265_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_2_20231101","4_2_5250311_2_2266_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_2_20231101","4_2_5250311_2_2267_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_2_20231101","4_2_5250311_2_2270_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_2_20231101","4_2_5250311_2_2271_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_2_20231101","4_2_5250311_2_2285_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_2_20231101","4_2_5250311_2_2286_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_2_20231101","4_2_5250311_2_2273_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_2_20231101","4_2_5250311_2_2287_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_2_20231101","4_2_5250311_2_2288_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_2_20231101","4_2_5250311_2_2296_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_2_20231101","4_2_5250311_2_2294_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_2_20231101","4_2_5250311_2_2274_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_3_20231101","4_3_5250311_2_3444_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_3_20231101","4_3_5250311_2_3241_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_3_20231101","4_3_5250311_2_3242_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_3_20231101","4_3_5250311_2_3243_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_3_20231101","4_3_5250311_2_3244_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_3_20231101","4_3_5250311_2_3247_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_3_20231101","4_3_5250311_2_3248_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_3_20231101","4_3_5250311_2_3262_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_3_20231101","4_3_5250311_2_3263_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_3_20231101","4_3_5250311_2_3250_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_3_20231101","4_3_5250311_2_3264_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_3_20231101","4_3_5250311_2_3265_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_3_20231101","4_3_5250311_2_3273_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_3_20231101","4_3_5250311_2_3271_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_3_20231101","4_3_5250311_2_3251_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_1_20231101","4_1_5250412_1_1318_20231101","26 名張駅東口",,"0",,,,,"5",
"4_525_20231101","5_1_20231101","4_1_5250412_1_1343_20231101","26 名張駅東口",,"0",,,,,"5",
"4_525_20231101","5_1_20231101","4_1_5250412_1_1371_20231101","26 名張駅東口",,"0",,,,,"5",
"4_525_20231101","5_1_20231101","4_1_5250412_1_1344_20231101","26 名張駅東口",,"0",,,,,"5",
"4_525_20231101","5_1_20231101","4_1_5250412_1_1319_20231101","26 名張駅東口",,"0",,,,,"5",
"4_525_20231101","5_1_20231101","4_1_5250412_1_1284_20231101","26 名張駅東口",,"0",,,,,"5",
"4_525_20231101","5_1_20231101","4_1_5250412_1_1324_20231101","26 名張駅東口",,"0",,,,,"5",
"4_525_20231101","5_1_20231101","4_1_5250412_1_1348_20231101","26 名張駅東口",,"0",,,,,"5",
"4_525_20231101","5_1_20231101","4_1_5250412_1_1695_20231101","26 名張駅東口",,"0",,,,,"5",
"4_525_20231101","5_1_20231101","4_1_5250412_1_1352_20231101","26 名張駅東口",,"0",,,,,"5",
"4_525_20231101","5_1_20231101","4_1_5250412_1_1354_20231101","26 名張駅東口",,"0",,,,,"5",
"4_525_20231101","5_1_20231101","4_1_5250412_1_1427_20231101","26 名張駅東口",,"0",,,,,"5",
"4_525_20231101","5_1_20231101","4_1_5250412_1_1364_20231101","26 名張駅東口",,"0",,,,,"5",
"4_525_20231101","5_1_20231101","4_1_5250412_1_1374_20231101","26 名張駅東口",,"0",,,,,"5",
"4_525_20231101","5_1_20231101","4_1_5250412_1_1365_20231101","26 名張駅東口",,"0",,,,,"5",
"4_525_20231101","5_2_20231101","4_2_5250412_1_2275_20231101","26 名張駅東口",,"0",,,,,"5",
"4_525_20231101","5_2_20231101","4_2_5250412_1_2291_20231101","26 名張駅東口",,"0",,,,,"5",
"4_525_20231101","5_2_20231101","4_2_5250412_1_2473_20231101","26 名張駅東口",,"0",,,,,"5",
"4_525_20231101","5_2_20231101","4_2_5250412_1_2260_20231101","26 名張駅東口",,"0",,,,,"5",
"4_525_20231101","5_2_20231101","4_2_5250412_1_2474_20231101","26 名張駅東口",,"0",,,,,"5",
"4_525_20231101","5_2_20231101","4_2_5250412_1_2278_20231101","26 名張駅東口",,"0",,,,,"5",
"4_525_20231101","5_2_20231101","4_2_5250412_1_2279_20231101","26 名張駅東口",,"0",,,,,"5",
"4_525_20231101","5_2_20231101","4_2_5250412_1_2280_20231101","26 名張駅東口",,"0",,,,,"5",
"4_525_20231101","5_2_20231101","4_2_5250412_1_2281_20231101","26 名張駅東口",,"0",,,,,"5",
"4_525_20231101","5_2_20231101","4_2_5250412_1_2282_20231101","26 名張駅東口",,"0",,,,,"5",
"4_525_20231101","5_2_20231101","4_2_5250412_1_2486_20231101","26 名張駅東口",,"0",,,,,"5",
"4_525_20231101","5_2_20231101","4_2_5250412_1_2284_20231101","26 名張駅東口",,"0",,,,,"5",
"4_525_20231101","5_2_20231101","4_2_5250412_1_2272_20231101","26 名張駅東口",,"0",,,,,"5",
"4_525_20231101","5_3_20231101","4_3_5250412_1_3252_20231101","26 名張駅東口",,"0",,,,,"5",
"4_525_20231101","5_3_20231101","4_3_5250412_1_3268_20231101","26 名張駅東口",,"0",,,,,"5",
"4_525_20231101","5_3_20231101","4_3_5250412_1_3438_20231101","26 名張駅東口",,"0",,,,,"5",
"4_525_20231101","5_3_20231101","4_3_5250412_1_3237_20231101","26 名張駅東口",,"0",,,,,"5",
"4_525_20231101","5_3_20231101","4_3_5250412_1_3443_20231101","26 名張駅東口",,"0",,,,,"5",
"4_525_20231101","5_3_20231101","4_3_5250412_1_3255_20231101","26 名張駅東口",,"0",,,,,"5",
"4_525_20231101","5_3_20231101","4_3_5250412_1_3256_20231101","26 名張駅東口",,"0",,,,,"5",
"4_525_20231101","5_3_20231101","4_3_5250412_1_3257_20231101","26 名張駅東口",,"0",,,,,"5",
"4_525_20231101","5_3_20231101","4_3_5250412_1_3258_20231101","26 名張駅東口",,"0",,,,,"5",
"4_525_20231101","5_3_20231101","4_3_5250412_1_3259_20231101","26 名張駅東口",,"0",,,,,"5",
"4_525_20231101","5_3_20231101","4_3_5250412_1_3453_20231101","26 名張駅東口",,"0",,,,,"5",
"4_525_20231101","5_3_20231101","4_3_5250412_1_3261_20231101","26 名張駅東口",,"0",,,,,"5",
"4_525_20231101","5_3_20231101","4_3_5250412_1_3249_20231101","26 名張駅東口",,"0",,,,,"5",
"4_525_20231101","5_1_20231101","4_1_5250511_2_11056_20231101","25 つつじが丘南八番町",,"1",,,,,"5",
"4_525_20231101","5_1_20231101","4_1_5250511_2_1341_20231101","25 つつじが丘南八番町",,"1",,,,,"5",
"4_525_20231101","5_1_20231101","4_1_5250511_2_1367_20231101","25 つつじが丘南八番町",,"1",,,,,"5",
"4_525_20231101","5_1_20231101","4_1_5250511_2_1342_20231101","25 つつじが丘南八番町",,"1",,,,,"5",
"4_525_20231101","5_2_20231101","4_2_5250511_2_2295_20231101","25 つつじが丘南八番町",,"1",,,,,"5",
"4_525_20231101","5_2_20231101","4_2_5250511_2_2297_20231101","25 つつじが丘南八番町",,"1",,,,,"5",
"4_525_20231101","5_3_20231101","4_3_5250511_2_3272_20231101","25 つつじが丘南八番町",,"1",,,,,"5",
"4_525_20231101","5_3_20231101","4_3_5250511_2_3274_20231101","25 つつじが丘南八番町",,"1",,,,,"5",
"4_525_20231101","5_1_20231101","4_1_5250512_1_1368_20231101","26 名張駅東口",,"0",,,,,"5",
"4_525_20231101","5_1_20231101","4_1_5250512_1_1369_20231101","26 名張駅東口",,"0",,,,,"5",
"4_525_20231101","5_2_20231101","4_2_5250512_1_2292_20231101","26 名張駅東口",,"0",,,,,"5",
"4_525_20231101","5_2_20231101","4_2_5250512_1_2290_20231101","26 名張駅東口",,"0",,,,,"5",
"4_525_20231101","5_2_20231101","4_2_5250512_1_2476_20231101","26 名張駅東口",,"0",,,,,"5",
"4_525_20231101","5_3_20231101","4_3_5250512_1_3269_20231101","26 名張駅東口",,"0",,,,,"5",
"4_525_20231101","5_3_20231101","4_3_5250512_1_3267_20231101","26 名張駅東口",,"0",,,,,"5",
"4_525_20231101","5_3_20231101","4_3_5250512_1_3445_20231101","26 名張駅東口",,"0",,,,,"5",
"4_525_20231101","5_1_20231101","4_1_5250611_2_11162_20231101","25 名張駅東口",,"1",,,,,"5",
"4_525_20231101","5_1_20231101","4_1_5251212_1_11164_20231101","26 名張駅東口",,"0",,,,,"5",
"4_525_20231101","5_1_20231101","4_1_5251212_1_1382_20231101","26 名張駅東口",,"0",,,,,"5",
"4_527_20231101","5_1_20231101","4_1_5270111_2_1385_20231101","05 名張駅東口",,"1",,,,,"5",
"4_527_20231101","5_1_20231101","4_1_5270111_2_1406_20231101","05 名張駅東口",,"1",,,,,"5",
"4_527_20231101","5_1_20231101","4_1_5270111_2_11165_20231101","05 名張駅東口",,"1",,,,,"5",
"4_527_20231101","5_1_20231101","4_1_5270111_2_1387_20231101","05 名張駅東口",,"1",,,,,"5",
"4_527_20231101","5_1_20231101","4_1_5270111_2_1388_20231101","05 名張駅東口",,"1",,,,,"5",
"4_527_20231101","5_1_20231101","4_1_5270111_2_1390_20231101","05 名張駅東口",,"1",,,,,"5",
"4_527_20231101","5_1_20231101","4_1_5270111_2_1391_20231101","05 名張駅東口",,"1",,,,,"5",
"4_527_20231101","5_1_20231101","4_1_5270111_2_11157_20231101","05 名張駅東口",,"1",,,,,"5",
"4_527_20231101","5_1_20231101","4_1_5270111_2_1393_20231101","05 名張駅東口",,"1",,,,,"5",
"4_527_20231101","5_1_20231101","4_1_5270111_2_1395_20231101","05 名張駅東口",,"1",,,,,"5",
"4_527_20231101","5_1_20231101","4_1_5270111_2_1398_20231101","05 名張駅東口",,"1",,,,,"5",
"4_527_20231101","5_1_20231101","4_1_5270111_2_1400_20231101","05 名張駅東口",,"1",,,,,"5",
"4_527_20231101","5_1_20231101","4_1_5270111_2_1401_20231101","05 名張駅東口",,"1",,,,,"5",
"4_527_20231101","5_1_20231101","4_1_5270111_2_1403_20231101","05 名張駅東口",,"1",,,,,"5",
"4_527_20231101","5_2_20231101","4_2_5270111_2_2300_20231101","05 名張駅東口",,"1",,,,,"5",
"4_527_20231101","5_2_20231101","4_2_5270111_2_2301_20231101","05 名張駅東口",,"1",,,,,"5",
"4_527_20231101","5_2_20231101","4_2_5270111_2_2302_20231101","05 名張駅東口",,"1",,,,,"5",
"4_527_20231101","5_2_20231101","4_2_5270111_2_2303_20231101","05 名張駅東口",,"1",,,,,"5",
"4_527_20231101","5_2_20231101","4_2_5270111_2_2305_20231101","05 名張駅東口",,"1",,,,,"5",
"4_527_20231101","5_2_20231101","4_2_5270111_2_2316_20231101","05 名張駅東口",,"1",,,,,"5",
"4_527_20231101","5_2_20231101","4_2_5270111_2_2308_20231101","05 名張駅東口",,"1",,,,,"5",
"4_527_20231101","5_2_20231101","4_2_5270111_2_2317_20231101","05 名張駅東口",,"1",,,,,"5",
"4_527_20231101","5_2_20231101","4_2_5270111_2_2319_20231101","05 名張駅東口",,"1",,,,,"5",
"4_527_20231101","5_2_20231101","4_2_5270111_2_2320_20231101","05 名張駅東口",,"1",,,,,"5",
"4_527_20231101","5_2_20231101","4_2_5270111_2_2321_20231101","05 名張駅東口",,"1",,,,,"5",
"4_527_20231101","5_2_20231101","4_2_5270111_2_2314_20231101","05 名張駅東口",,"1",,,,,"5",
"4_527_20231101","5_2_20231101","4_2_5270111_2_2315_20231101","05 名張駅東口",,"1",,,,,"5",
"4_527_20231101","5_3_20231101","4_3_5270111_2_3277_20231101","05 名張駅東口",,"1",,,,,"5",
"4_527_20231101","5_3_20231101","4_3_5270111_2_3278_20231101","05 名張駅東口",,"1",,,,,"5",
"4_527_20231101","5_3_20231101","4_3_5270111_2_3279_20231101","05 名張駅東口",,"1",,,,,"5",
"4_527_20231101","5_3_20231101","4_3_5270111_2_3280_20231101","05 名張駅東口",,"1",,,,,"5",
"4_527_20231101","5_3_20231101","4_3_5270111_2_3282_20231101","05 名張駅東口",,"1",,,,,"5",
"4_527_20231101","5_3_20231101","4_3_5270111_2_3284_20231101","05 名張駅東口",,"1",,,,,"5",
"4_527_20231101","5_3_20231101","4_3_5270111_2_3285_20231101","05 名張駅東口",,"1",,,,,"5",
"4_527_20231101","5_3_20231101","4_3_5270111_2_3286_20231101","05 名張駅東口",,"1",,,,,"5",
"4_527_20231101","5_3_20231101","4_3_5270111_2_3287_20231101","05 名張駅東口",,"1",,,,,"5",
"4_527_20231101","5_3_20231101","4_3_5270111_2_3288_20231101","05 名張駅東口",,"1",,,,,"5",
"4_527_20231101","5_3_20231101","4_3_5270111_2_3289_20231101","05 名張駅東口",,"1",,,,,"5",
"4_527_20231101","5_3_20231101","4_3_5270111_2_3291_20231101","05 名張駅東口",,"1",,,,,"5",
"4_527_20231101","5_3_20231101","4_3_5270111_2_3292_20231101","05 名張駅東口",,"1",,,,,"5",
"4_527_20231101","5_1_20231101","4_1_5270212_1_1405_20231101","05 名張駅東口",,"0",,,,,"5",
"4_527_20231101","5_1_20231101","4_1_5270212_1_1407_20231101","05 名張駅東口",,"0",,,,,"5",
"4_527_20231101","5_1_20231101","4_1_5270212_1_1409_20231101","05 名張駅東口",,"0",,,,,"5",
"4_527_20231101","5_1_20231101","4_1_5270212_1_1396_20231101","05 名張駅東口",,"0",,,,,"5",
"4_527_20231101","5_1_20231101","4_1_5270212_1_1397_20231101","05 名張駅東口",,"0",,,,,"5",
"4_527_20231101","5_1_20231101","4_1_5270212_1_1410_20231101","05 名張駅東口",,"0",,,,,"5",
"4_527_20231101","5_1_20231101","4_1_5270212_1_1411_20231101","05 名張駅東口",,"0",,,,,"5",
"4_527_20231101","5_1_20231101","4_1_5270212_1_11057_20231101","05 名張駅東口",,"0",,,,,"5",
"4_527_20231101","5_1_20231101","4_1_5270212_1_1413_20231101","05 名張駅東口",,"0",,,,,"5",
"4_527_20231101","5_1_20231101","4_1_5270212_1_1414_20231101","05 名張駅東口",,"0",,,,,"5",
"4_527_20231101","5_1_20231101","4_1_5270212_1_1415_20231101","05 名張駅東口",,"0",,,,,"5",
"4_527_20231101","5_1_20231101","4_1_5270212_1_1416_20231101","05 名張駅東口",,"0",,,,,"5",
"4_527_20231101","5_1_20231101","4_1_5270212_1_1417_20231101","05 名張駅東口",,"0",,,,,"5",
"4_527_20231101","5_1_20231101","4_1_5270212_1_1418_20231101","05 名張駅東口",,"0",,,,,"5",
"4_527_20231101","5_1_20231101","4_1_5270212_1_1419_20231101","05 名張駅東口",,"0",,,,,"5",
"4_527_20231101","5_1_20231101","4_1_5270212_1_1420_20231101","05 名張駅東口",,"0",,,,,"5",
"4_527_20231101","5_1_20231101","4_1_5270212_1_1421_20231101","05 名張駅東口",,"0",,,,,"5",
"4_527_20231101","5_1_20231101","4_1_5270212_1_11058_20231101","05 名張駅東口",,"0",,,,,"5",
"4_527_20231101","5_1_20231101","4_1_5270212_1_1399_20231101","05 名張駅東口",,"0",,,,,"5",
"4_527_20231101","5_2_20231101","4_2_5270212_1_2299_20231101","05 名張駅東口",,"0",,,,,"5",
"4_527_20231101","5_2_20231101","4_2_5270212_1_2307_20231101","05 名張駅東口",,"0",,,,,"5",
"4_527_20231101","5_2_20231101","4_2_5270212_1_2309_20231101","05 名張駅東口",,"0",,,,,"5",
"4_527_20231101","5_2_20231101","4_2_5270212_1_2310_20231101","05 名張駅東口",,"0",,,,,"5",
"4_527_20231101","5_2_20231101","4_2_5270212_1_2311_20231101","05 名張駅東口",,"0",,,,,"5",
"4_527_20231101","5_2_20231101","4_2_5270212_1_2312_20231101","05 名張駅東口",,"0",,,,,"5",
"4_527_20231101","5_2_20231101","4_2_5270212_1_2313_20231101","05 名張駅東口",,"0",,,,,"5",
"4_527_20231101","5_2_20231101","4_2_5270212_1_2322_20231101","05 名張駅東口",,"0",,,,,"5",
"4_527_20231101","5_2_20231101","4_2_5270212_1_2323_20231101","05 名張駅東口",,"0",,,,,"5",
